CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Tenure_Missing,WarehouseToHome_Missing,HourSpendOnApp_Missing,OrderCount_Missing,CouponUsed_Missing,OrderAmountHike_Missing,Tenure_Bucket,Recency_Bucket,Order_Frequency_Bucket,Risk_Score
53375,0,14.0,Mobile Phone,3,17.0,E-Wallet,Male,4.0,5,Fashion,4,Married,4,0,13.0,2.0,2.0,3.0,222.05,0,0,0,0,0,0,1-2yr,3-7 days,Low (1-2),0
53376,0,1.0,Computer,3,7.0,Credit Card,Male,3.0,5,Laptop & Accessory,5,Single,3,0,13.0,2.0,2.0,8.0,167.94,0,0,0,0,0,0,0-6mo,8-15 days,Low (1-2),1
53377,0,15.0,Mobile Phone,1,13.0,Credit Card,Male,3.0,4,Mobile Phone,5,Single,4,1,14.0,2.0,3.0,18.0,172.21,0,0,0,0,0,0,1-2yr,16+ days,Medium (3-5),2
53378,0,10.0,Mobile Phone,1,9.0,Credit Card,Male,4.0,4,Mobile Phone,3,Single,6,0,22.0,3.0,4.0,10.0,150.19,0,0,0,0,0,0,6-12mo,8-15 days,Medium (3-5),1
53379,1,1.0,Mobile Phone,3,28.0,UPI,Male,3.0,5,Mobile Phone,4,Single,3,1,14.0,1.0,2.0,1.0,146.21,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),3
53380,1,1.0,Mobile Phone,1,11.0,COD,Male,3.0,4,Mobile Phone,5,Single,3,0,20.0,2.0,2.0,1.0,154.73,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),2
53381,0,5.0,Mobile Phone,1,19.0,Credit Card,Female,3.0,4,Laptop & Accessory,2,Divorced,2,1,12.0,1.0,9.0,6.0,183.55,0,0,0,0,0,0,0-6mo,3-7 days,High (6+),2
53382,0,14.0,Computer,1,16.0,Credit Card,Male,3.0,4,Mobile Phone,4,Married,10,1,15.0,1.0,2.0,1.0,161.17,0,0,0,0,0,0,1-2yr,0-2 days,Low (1-2),2
53383,0,6.0,Mobile Phone,1,10.0,Credit Card,Female,4.0,4,Laptop & Accessory,5,Divorced,3,0,13.0,7.0,7.0,4.0,192.25,0,0,0,0,0,0,0-6mo,3-7 days,High (6+),1
53384,1,1.0,Mobile Phone,3,10.0,Debit Card,Male,3.0,5,Fashion,2,Divorced,3,1,12.0,4.0,4.0,3.0,228.25,0,0,0,0,0,0,0-6mo,3-7 days,Medium (3-5),2
53385,0,7.0,Mobile Phone,1,7.0,Debit Card,Female,3.0,5,Laptop & Accessory,2,Single,2,0,15.0,1.0,2.0,5.0,194.49,0,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),0
53386,1,1.0,Mobile Phone,3,7.0,Debit Card,Male,3.0,5,Fashion,3,Divorced,7,0,12.0,2.0,12.0,3.0,231.08999999999997,0,0,0,0,0,0,0-6mo,3-7 days,High (6+),1
53387,0,19.0,Computer,1,11.0,Debit Card,Male,3.0,4,Laptop & Accessory,4,Divorced,3,0,13.0,2.0,2.0,9.0,169.47,0,0,0,0,0,0,1-2yr,8-15 days,Low (1-2),0
53388,0,3.0,Computer,3,27.0,COD,Female,3.0,4,Mobile Phone,2,Divorced,3,0,16.0,1.0,2.0,3.0,146.57,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),2
53389,0,9.0,Mobile Phone,3,25.0,Credit Card,Female,3.0,4,Laptop & Accessory,3,Divorced,3,0,17.0,2.0,2.0,1.0,171.01,0,0,0,0,0,0,6-12mo,0-2 days,Low (1-2),0
53390,0,26.0,Mobile Phone,1,7.0,Debit Card,Male,4.0,4,Grocery,2,Divorced,4,0,15.0,8.0,8.0,9.0,295.99,0,0,0,0,0,1,2yr+,8-15 days,High (6+),0
53391,1,21.0,Mobile Phone,1,9.0,COD,Male,3.0,4,Mobile Phone,3,Single,6,0,25.0,2.0,2.0,1.0,149.79,0,0,0,0,0,0,1-2yr,0-2 days,Low (1-2),1
53392,0,27.0,Mobile Phone,3,9.0,Credit Card,Male,3.0,4,Grocery,3,Married,8,0,14.0,1.0,16.0,3.0,273.52,0,0,0,0,1,0,2yr+,3-7 days,High (6+),0
53393,0,4.0,Mobile Phone,3,15.0,UPI,Male,4.0,4,Fashion,3,Married,7,0,12.0,5.0,8.0,8.0,197.64,0,0,0,0,0,0,0-6mo,8-15 days,High (6+),1
53394,0,12.0,Computer,3,17.0,COD,Female,3.0,4,Laptop & Accessory,2,Single,3,1,14.0,1.0,2.0,4.0,181.66,0,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),1
53395,0,9.0,Mobile Phone,3,10.0,Debit Card,Male,4.0,4,Fashion,2,Married,8,0,14.0,1.0,2.0,9.0,203.23,0,0,0,0,0,0,6-12mo,8-15 days,Low (1-2),0
53396,0,13.0,Mobile Phone,3,9.0,Debit Card,Male,3.0,2,Fashion,3,Single,2,0,19.0,2.0,2.0,8.0,203.8,0,0,0,0,0,0,1-2yr,8-15 days,Low (1-2),0
53397,1,4.0,Computer,3,31.0,Debit Card,Female,4.0,2,Grocery,4,Single,6,1,17.0,2.0,2.0,1.0,256.94,0,0,0,1,0,0,0-6mo,0-2 days,Low (1-2),2
53398,0,21.0,Computer,1,23.0,Credit Card,Male,4.0,2,Laptop & Accessory,3,Married,3,1,20.0,1.0,3.0,8.0,175.67,0,0,0,0,0,0,1-2yr,8-15 days,Medium (3-5),1
53399,0,10.0,Computer,3,15.0,COD,Male,3.0,4,Laptop & Accessory,2,Married,6,0,14.0,2.0,2.0,8.0,175.79,0,0,0,0,0,0,6-12mo,8-15 days,Low (1-2),0
53400,1,1.0,Computer,1,16.0,Credit Card,Male,3.0,5,Mobile Phone,5,Single,2,1,23.0,2.0,2.0,3.0,148.21,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),3
53401,0,7.0,Computer,3,24.0,Debit Card,Male,3.0,4,Grocery,3,Single,3,0,15.0,6.0,7.0,1.0,299.44,0,0,0,0,0,1,6-12mo,0-2 days,High (6+),0
53402,1,1.0,Mobile Phone,1,17.0,Debit Card,Female,4.0,5,Mobile Phone,5,Single,8,1,21.0,2.0,2.0,1.0,149.04,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),3
53403,0,7.0,Mobile Phone,1,20.0,Debit Card,Female,3.0,4,Mobile Phone,2,Single,5,0,19.0,2.0,2.0,3.0,159.52,0,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),1
53404,0,19.0,Mobile Phone,1,7.0,Credit Card,Female,4.0,4,Mobile Phone,2,Married,5,0,15.0,1.0,2.0,3.0,147.7,0,0,0,0,0,0,1-2yr,3-7 days,Low (1-2),1
53405,0,24.0,Mobile Phone,1,7.0,Credit Card,Male,4.0,4,Grocery,2,Married,11,0,15.0,1.0,2.0,4.0,298.99,0,0,0,0,0,1,1-2yr,3-7 days,Low (1-2),0
53406,0,7.0,Computer,1,7.0,UPI,Female,3.0,2,Laptop & Accessory,4,Divorced,3,1,14.0,1.0,2.0,3.0,179.88,0,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),1
53407,0,15.0,Computer,1,16.0,Credit Card,Male,4.0,4,Others,3,Married,4,0,15.0,2.0,2.0,12.0,319.19,0,0,0,0,0,1,1-2yr,8-15 days,Low (1-2),0
53408,0,1.0,Mobile Phone,1,23.0,COD,Female,3.0,4,Mobile Phone,4,Divorced,11,0,15.0,3.0,3.0,3.0,153.11,0,0,0,0,0,0,0-6mo,3-7 days,Medium (3-5),2
53409,0,19.0,Computer,1,30.0,Debit Card,Male,3.0,4,Laptop & Accessory,5,Divorced,3,1,16.0,2.0,2.0,9.0,161.33,0,0,0,0,0,0,1-2yr,8-15 days,Low (1-2),1
53410,0,21.0,Mobile Phone,3,11.0,Debit Card,Female,3.0,4,Laptop & Accessory,2,Single,3,1,18.0,2.0,2.0,8.0,166.63,0,0,0,0,0,0,1-2yr,8-15 days,Low (1-2),1
53411,1,1.0,Mobile Phone,1,29.0,Debit Card,Female,3.0,4,Mobile Phone,3,Divorced,6,1,12.0,1.0,2.0,2.0,146.32,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),3
53412,0,24.0,Mobile Phone,1,31.0,Debit Card,Male,4.0,4,Grocery,3,Divorced,5,1,19.0,1.0,2.0,6.0,264.73,0,0,0,0,1,0,1-2yr,3-7 days,Low (1-2),1
53413,0,12.0,Computer,1,17.0,Credit Card,Male,4.0,4,Mobile Phone,3,Divorced,2,0,18.0,1.0,2.0,3.0,151.84,0,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),1
53414,0,20.0,Mobile Phone,1,14.0,Credit Card,Male,4.0,4,Fashion,3,Married,8,0,14.0,1.0,2.0,8.0,233.45,0,0,0,1,0,0,1-2yr,8-15 days,Low (1-2),0
53415,0,1.0,Mobile Phone,1,24.0,Credit Card,Female,3.0,5,Laptop & Accessory,3,Married,3,0,16.0,3.0,4.0,3.0,168.77,0,0,0,0,0,0,0-6mo,3-7 days,Medium (3-5),1
53416,1,1.0,Mobile Phone,1,21.0,UPI,Male,3.0,5,Mobile Phone,4,Married,3,1,25.0,2.0,2.0,3.0,162.43,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),3
53417,0,5.0,Computer,1,7.0,Debit Card,Female,4.0,4,Laptop & Accessory,5,Divorced,3,0,13.0,2.0,2.0,4.0,166.48,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),1
53418,0,1.0,Computer,1,12.0,Debit Card,Male,4.0,4,Mobile Phone,2,Single,3,0,16.0,2.0,2.0,1.0,135.51,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),2
53419,0,28.0,Mobile Phone,1,24.0,COD,Female,3.0,4,Fashion,3,Divorced,10,0,12.0,2.0,2.0,9.0,232.39,0,0,0,1,0,0,2yr+,8-15 days,Low (1-2),0
53420,0,9.0,Mobile Phone,1,32.0,Credit Card,Female,3.0,4,Fashion,3,Married,3,1,12.0,3.0,11.0,3.0,228.88,0,0,0,0,0,0,6-12mo,3-7 days,High (6+),1
53421,0,4.0,Mobile Phone,1,15.0,Debit Card,Female,4.0,2,Fashion,5,Divorced,2,1,13.0,1.0,2.0,8.0,239.16000000000003,0,0,0,1,0,0,0-6mo,8-15 days,Low (1-2),2
53422,1,1.0,Mobile Phone,1,18.0,Credit Card,Female,4.0,5,Mobile Phone,5,Single,3,1,16.0,1.0,2.0,1.0,151.0,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),3
53423,1,1.0,Computer,1,12.0,Credit Card,Female,3.0,4,Mobile Phone,4,Single,2,0,18.0,1.0,2.0,3.0,149.22,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),2
53424,0,1.0,Mobile Phone,1,9.0,Credit Card,Male,3.0,2,Laptop & Accessory,2,Divorced,3,0,13.0,2.0,2.0,4.0,179.72,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),1
53425,0,1.0,Mobile Phone,1,15.0,Debit Card,Male,4.0,6,Mobile Phone,5,Divorced,3,0,16.0,2.0,2.0,2.0,149.51,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),2
53426,0,22.0,Mobile Phone,1,13.0,Debit Card,Male,4.0,5,Laptop & Accessory,3,Single,4,0,14.0,1.0,3.0,3.0,167.4,0,0,0,0,0,0,1-2yr,3-7 days,Medium (3-5),0
53427,0,22.0,Mobile Phone,1,11.0,Debit Card,Male,4.0,5,Fashion,3,Single,9,0,15.0,2.0,2.0,9.0,234.99,0,0,0,1,0,0,1-2yr,8-15 days,Low (1-2),0
53428,0,15.0,Mobile Phone,1,14.0,Credit Card,Female,3.0,4,Laptop & Accessory,3,Single,8,0,15.0,2.0,3.0,2.0,175.03,0,0,0,0,0,0,1-2yr,0-2 days,Medium (3-5),0
53429,0,13.0,Mobile Phone,1,7.0,Debit Card,Female,4.0,5,Grocery,2,Divorced,3,0,17.0,1.0,2.0,9.0,252.42000000000002,0,0,0,1,0,0,1-2yr,8-15 days,Low (1-2),0
53430,0,1.0,Mobile Phone,1,9.0,Debit Card,Female,3.0,4,Laptop & Accessory,2,Divorced,2,0,19.0,1.0,3.0,3.0,167.27,0,0,0,0,0,0,0-6mo,3-7 days,Medium (3-5),1
53431,0,9.0,Mobile Phone,1,17.0,UPI,Male,3.0,4,Mobile Phone,2,Married,3,0,21.0,2.0,2.0,3.0,164.17,0,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),1
53432,0,16.0,Mobile Phone,3,12.0,E-Wallet,Male,3.0,4,Others,3,Divorced,8,0,15.0,1.0,2.0,1.0,308.03,0,0,0,0,0,1,1-2yr,0-2 days,Low (1-2),0
53433,0,24.0,Mobile Phone,1,16.0,Debit Card,Male,4.0,4,Mobile Phone,2,Divorced,6,0,19.0,2.0,2.0,1.0,148.8,0,0,0,0,0,0,1-2yr,0-2 days,Low (1-2),1
53434,0,31.0,Mobile Phone,1,9.0,Debit Card,Female,4.0,5,Grocery,2,Single,5,1,14.0,1.0,5.0,4.0,262.26,0,0,0,0,1,0,2yr+,3-7 days,Medium (3-5),1
53435,1,1.0,Mobile Phone,1,18.0,Credit Card,Female,4.0,6,Laptop & Accessory,4,Divorced,7,0,16.0,2.0,2.0,1.0,172.77,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),1
53436,0,29.0,Computer,1,25.0,Credit Card,Male,4.0,4,Laptop & Accessory,4,Divorced,5,1,15.0,7.0,7.0,8.0,188.85,0,0,0,0,0,0,2yr+,8-15 days,High (6+),1
53437,0,15.0,Computer,1,14.0,Debit Card,Female,3.0,6,Others,3,Married,3,0,23.0,2.0,6.0,11.0,324.73,0,0,0,0,0,0,1-2yr,8-15 days,High (6+),0
53438,0,12.0,Mobile Phone,3,10.0,Debit Card,Male,3.0,4,Laptop & Accessory,2,Single,10,1,13.0,2.0,2.0,1.0,193.61,0,0,0,0,0,0,6-12mo,0-2 days,Low (1-2),1
53439,1,1.0,Computer,3,36.0,Credit Card,Male,4.0,6,Laptop & Accessory,5,Single,10,0,19.0,1.0,3.0,3.0,174.69,0,0,0,0,0,0,0-6mo,3-7 days,Medium (3-5),1
53440,1,16.0,Mobile Phone,3,9.0,E-Wallet,Female,3.0,6,Others,2,Divorced,3,0,16.0,6.0,7.0,10.0,323.45,0,0,0,0,0,0,1-2yr,8-15 days,High (6+),0
53441,0,18.0,Mobile Phone,3,35.0,Credit Card,Female,3.0,2,Grocery,2,Divorced,5,1,19.0,2.0,2.0,12.0,258.2,0,0,0,1,0,0,1-2yr,8-15 days,Low (1-2),1
53442,0,24.0,Computer,3,7.0,Debit Card,Female,4.0,4,Laptop & Accessory,3,Divorced,2,0,13.0,2.0,2.0,14.0,188.47,0,0,0,0,0,0,1-2yr,8-15 days,Low (1-2),0
53443,1,1.0,Mobile Phone,1,23.0,Debit Card,Female,3.0,2,Mobile Phone,5,Single,3,0,17.0,16.0,16.0,15.0,152.43,0,0,0,0,0,0,0-6mo,8-15 days,High (6+),2
53444,0,13.0,Computer,1,29.0,Credit Card,Female,3.0,4,Fashion,5,Single,3,1,14.0,2.0,2.0,9.0,233.8,0,0,0,1,0,0,1-2yr,8-15 days,Low (1-2),1
53445,0,7.0,Computer,3,15.0,Debit Card,Female,3.0,5,Mobile Phone,2,Single,2,0,20.0,3.0,3.0,3.0,148.42,0,0,0,0,0,0,6-12mo,3-7 days,Medium (3-5),1
53446,0,19.0,Mobile Phone,3,18.0,Debit Card,Female,3.0,4,Grocery,2,Divorced,5,0,15.0,2.0,2.0,2.0,301.5,0,0,0,0,0,1,1-2yr,0-2 days,Low (1-2),0
53447,0,6.0,Computer,1,36.0,Credit Card,Female,4.0,4,Mobile Phone,3,Single,11,0,13.0,6.0,8.0,8.0,165.25,0,0,0,0,0,0,0-6mo,8-15 days,High (6+),2
53448,0,8.0,Mobile Phone,3,7.0,E-Wallet,Male,4.0,2,Laptop & Accessory,2,Married,2,0,12.0,2.0,2.0,3.0,222.25,0,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),0
53449,0,31.0,Mobile Phone,3,7.0,COD,Male,4.0,4,Fashion,2,Divorced,5,1,15.0,1.0,2.0,5.0,244.04000000000002,0,0,0,1,0,0,2yr+,3-7 days,Low (1-2),1
53450,0,19.0,Mobile Phone,2,31.0,Credit Card,Male,3.0,4,Mobile Phone,4,Single,3,0,17.0,1.0,2.0,5.0,146.77,0,0,0,0,0,0,1-2yr,3-7 days,Low (1-2),1
53451,0,27.0,Computer,3,9.0,E-Wallet,Female,3.0,5,Fashion,4,Divorced,4,0,13.0,1.0,7.0,13.0,200.25,0,0,0,0,0,0,2yr+,8-15 days,High (6+),0
53452,1,1.0,Mobile Phone,1,22.0,UPI,Male,3.0,4,Laptop & Accessory,3,Married,9,0,15.0,1.0,2.0,1.0,173.34,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),1
53453,1,1.0,Computer,1,9.0,Debit Card,Male,3.0,4,Mobile Phone,5,Divorced,8,1,15.0,2.0,2.0,3.0,145.42,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),3
53454,0,8.0,Mobile Phone,3,17.0,Debit Card,Female,3.0,4,Mobile Phone,3,Divorced,3,1,20.0,1.0,2.0,1.0,147.2,0,0,0,0,0,0,6-12mo,0-2 days,Low (1-2),2
53455,0,2.0,Mobile Phone,3,17.0,Credit Card,Male,4.0,4,Mobile Phone,4,Divorced,3,0,23.0,2.0,2.0,1.0,135.52,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),2
53456,0,12.0,Computer,1,10.0,UPI,Male,3.0,4,Mobile Phone,3,Divorced,5,0,17.0,3.0,3.0,3.0,153.21,0,0,0,0,0,0,6-12mo,3-7 days,Medium (3-5),1
53457,0,24.0,Mobile Phone,1,9.0,Credit Card,Male,4.0,4,Others,3,Divorced,4,1,15.0,8.0,8.0,8.0,317.37,0,0,0,0,0,1,1-2yr,8-15 days,High (6+),1
53458,0,11.0,Mobile Phone,1,10.0,UPI,Female,3.0,4,Laptop & Accessory,4,Single,5,0,16.0,2.0,2.0,2.0,166.07,0,0,0,0,0,0,6-12mo,0-2 days,Low (1-2),0
53459,0,14.0,Mobile Phone,3,33.0,E-Wallet,Male,4.0,4,Laptop & Accessory,5,Divorced,3,0,15.0,6.0,8.0,6.0,208.96,0,0,0,0,0,0,1-2yr,3-7 days,High (6+),0
53460,0,1.0,Computer,1,7.0,Credit Card,Female,4.0,5,Mobile Phone,3,Married,3,0,14.0,2.0,2.0,4.0,145.07,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),2
53461,0,20.0,Mobile Phone,1,7.0,Credit Card,Male,3.0,4,Others,2,Married,11,0,15.0,2.0,3.0,3.0,321.27,0,0,0,0,0,1,1-2yr,3-7 days,Medium (3-5),0
53462,0,28.0,Mobile Phone,3,9.0,Debit Card,Female,3.0,5,Fashion,3,Divorced,8,0,12.0,7.0,2.0,1.0,231.86,0,0,0,1,0,0,2yr+,0-2 days,Low (1-2),0
53463,0,30.0,Computer,1,16.0,Credit Card,Female,4.0,4,Mobile Phone,3,Divorced,4,0,20.0,1.0,2.0,4.0,154.42,0,0,0,0,0,0,2yr+,3-7 days,Low (1-2),1
53464,0,10.0,Mobile Phone,1,19.0,Credit Card,Female,3.0,5,Fashion,2,Single,2,0,12.0,6.0,8.0,3.0,213.58,0,0,0,0,0,0,6-12mo,3-7 days,High (6+),0
53465,0,29.0,Computer,1,9.0,Credit Card,Male,3.0,5,Grocery,5,Single,9,0,15.0,4.0,7.0,3.0,292.56,0,0,0,0,0,1,2yr+,3-7 days,High (6+),0
53466,0,17.0,Mobile Phone,3,32.0,Credit Card,Male,4.0,5,Fashion,2,Married,7,0,14.0,2.0,2.0,1.0,259.0,0,0,0,1,0,0,1-2yr,0-2 days,Low (1-2),0
53467,1,1.0,Computer,3,16.0,E-Wallet,Female,3.0,4,Mobile Phone,2,Single,3,1,15.0,1.0,2.0,3.0,148.23,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),3
53468,1,1.0,Mobile Phone,1,17.0,Debit Card,Female,3.0,5,Mobile Phone,5,Single,3,0,14.0,2.0,2.0,1.0,139.16,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),2
53469,0,20.0,Mobile Phone,1,15.0,Debit Card,Female,4.0,5,Laptop & Accessory,5,Married,10,1,24.0,2.0,2.0,8.0,171.15,0,0,0,0,0,0,1-2yr,8-15 days,Low (1-2),1
53470,1,15.0,Mobile Phone,1,11.0,Debit Card,Male,3.0,4,Mobile Phone,3,Divorced,11,1,13.0,2.0,3.0,8.0,149.61,0,0,0,0,0,0,1-2yr,8-15 days,Medium (3-5),2
53471,1,1.0,Computer,1,31.0,COD,Male,4.0,5,Fashion,5,Single,3,0,13.0,1.0,2.0,3.0,212.22,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),1
53472,0,1.0,Mobile Phone,1,7.0,Credit Card,Male,3.0,5,Mobile Phone,5,Divorced,3,0,17.0,1.0,2.0,4.0,164.55,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),2
53473,0,4.0,Mobile Phone,1,27.0,UPI,Male,3.0,4,Laptop & Accessory,5,Divorced,2,0,16.0,2.0,2.0,3.0,224.57,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),1
53474,0,15.0,Mobile Phone,1,14.0,COD,Female,3.0,2,Mobile Phone,3,Divorced,3,0,14.0,2.0,2.0,9.0,158.76,0,0,0,0,0,0,1-2yr,8-15 days,Low (1-2),1
53475,0,12.0,Mobile Phone,1,24.0,Debit Card,Female,4.0,5,Fashion,3,Divorced,2,0,19.0,1.0,2.0,3.0,213.23,0,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),0
53476,0,14.0,Mobile Phone,1,27.0,COD,Male,4.0,4,Fashion,2,Divorced,6,0,21.0,5.0,12.0,3.0,228.22,0,0,0,0,0,0,1-2yr,3-7 days,High (6+),0
53477,0,1.0,Computer,1,15.0,Debit Card,Male,3.0,6,Mobile Phone,3,Divorced,3,0,20.0,2.0,2.0,3.0,171.21,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),2
53478,0,29.0,Computer,1,9.0,Debit Card,Male,4.0,4,Fashion,4,Divorced,5,0,19.0,2.0,2.0,3.0,234.76,0,0,0,1,0,0,2yr+,3-7 days,Low (1-2),0
53479,0,2.0,Mobile Phone,1,17.0,UPI,Female,3.0,4,Laptop & Accessory,3,Single,5,0,14.0,2.0,2.0,8.0,161.6,0,0,0,0,0,0,0-6mo,8-15 days,Low (1-2),1
53480,1,8.0,Mobile Phone,2,7.0,Credit Card,Male,4.0,5,Fashion,5,Divorced,11,0,15.0,3.0,4.0,3.0,229.82,0,0,0,0,0,0,6-12mo,3-7 days,Medium (3-5),0
53481,0,7.0,Mobile Phone,1,12.0,Debit Card,Male,3.0,5,Fashion,2,Married,6,0,16.0,1.0,2.0,3.0,196.19,0,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),0
53482,1,1.0,Mobile Phone,3,11.0,COD,Male,3.0,4,Fashion,5,Single,2,1,23.0,4.0,5.0,3.0,220.82,0,0,0,0,0,0,0-6mo,3-7 days,Medium (3-5),2
53483,1,1.0,Computer,1,36.0,Credit Card,Female,3.0,5,Laptop & Accessory,3,Single,3,0,23.0,4.0,4.0,9.0,170.08,0,0,0,0,0,0,0-6mo,8-15 days,Medium (3-5),1
53484,0,2.0,Mobile Phone,1,22.0,Debit Card,Male,3.0,4,Mobile Phone,3,Married,3,0,17.0,3.0,3.0,3.0,147.07,0,0,0,0,0,0,0-6mo,3-7 days,Medium (3-5),2
53485,0,8.0,Computer,1,10.0,Debit Card,Male,3.0,4,Laptop & Accessory,2,Single,2,0,18.0,2.0,2.0,5.0,202.56,0,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),0
53486,0,11.0,Mobile Phone,3,17.0,Debit Card,Female,3.0,5,Laptop & Accessory,2,Married,4,1,15.0,1.0,2.0,1.0,191.94,0,0,0,0,0,0,6-12mo,0-2 days,Low (1-2),1
53487,1,1.0,Mobile Phone,1,11.0,COD,Male,3.0,4,Mobile Phone,2,Divorced,3,1,16.0,6.0,6.0,7.0,161.91,0,0,0,0,0,0,0-6mo,3-7 days,High (6+),3
53488,1,1.0,Mobile Phone,1,28.0,Credit Card,Male,3.0,4,Mobile Phone,3,Married,3,0,21.0,2.0,2.0,1.0,148.77,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),2
53489,1,1.0,Mobile Phone,1,32.0,Credit Card,Male,3.0,5,Mobile Phone,4,Single,6,1,21.0,1.0,3.0,3.0,148.13,0,0,0,0,0,0,0-6mo,3-7 days,Medium (3-5),3
53490,0,16.0,Mobile Phone,1,9.0,Credit Card,Male,3.0,4,Grocery,5,Divorced,2,0,15.0,6.0,14.0,8.0,301.65,0,0,0,0,0,1,1-2yr,8-15 days,High (6+),0
53491,1,1.0,Computer,1,5.0,Credit Card,Male,3.0,5,Mobile Phone,4,Married,3,0,16.0,1.0,2.0,1.0,150.96,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),2
53492,1,14.0,Computer,3,7.0,UPI,Male,3.0,4,Laptop & Accessory,3,Single,5,1,15.0,1.0,2.0,1.0,172.28,0,0,0,0,0,0,1-2yr,0-2 days,Low (1-2),1
53493,0,7.0,Computer,3,14.0,Debit Card,Female,2.0,4,Laptop & Accessory,4,Divorced,2,0,18.0,2.0,2.0,3.0,168.02,0,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),0
53494,0,8.0,Computer,1,10.0,Debit Card,Male,3.0,5,Mobile Phone,2,Divorced,5,0,18.0,2.0,2.0,1.0,154.79,0,0,0,0,0,0,6-12mo,0-2 days,Low (1-2),1
53495,0,22.0,Computer,1,7.0,Credit Card,Male,3.0,2,Grocery,2,Single,4,0,15.0,1.0,3.0,2.0,293.85,0,0,0,0,0,1,1-2yr,0-2 days,Medium (3-5),0
53496,0,19.0,Computer,3,16.0,Debit Card,Female,4.0,5,Laptop & Accessory,3,Divorced,3,0,14.0,1.0,5.0,13.0,180.93,0,0,0,0,0,0,1-2yr,8-15 days,Medium (3-5),0
53497,0,26.0,Mobile Phone,1,14.0,Debit Card,Male,3.0,4,Fashion,4,Single,9,0,20.0,4.0,5.0,3.0,229.45,0,0,0,0,0,0,2yr+,3-7 days,Medium (3-5),0
53498,0,12.0,Mobile Phone,3,17.0,E-Wallet,Male,4.0,5,Fashion,3,Married,2,1,15.0,3.0,3.0,3.0,212.4,0,0,0,0,0,0,6-12mo,3-7 days,Medium (3-5),1
53499,0,3.0,Mobile Phone,1,35.0,Debit Card,Female,4.0,4,Mobile Phone,2,Married,6,0,23.0,1.0,2.0,8.0,150.14,0,0,0,0,0,0,0-6mo,8-15 days,Low (1-2),2
53500,0,2.0,Mobile Phone,1,10.0,Credit Card,Female,4.0,4,Fashion,4,Married,2,0,18.0,1.0,2.0,8.0,201.55,0,0,0,0,0,0,0-6mo,8-15 days,Low (1-2),1
53501,0,20.0,Mobile Phone,3,10.0,E-Wallet,Male,3.0,4,Grocery,3,Divorced,5,0,15.0,2.0,5.0,10.0,299.65,0,0,0,0,0,1,1-2yr,8-15 days,Medium (3-5),0
53502,0,12.0,Mobile Phone,3,9.0,E-Wallet,Male,3.0,4,Fashion,4,Single,9,0,17.0,2.0,2.0,1.0,198.51,0,0,0,0,0,0,6-12mo,0-2 days,Low (1-2),0
53503,0,17.0,Computer,1,34.0,Debit Card,Female,3.0,4,Fashion,5,Divorced,10,0,12.0,1.0,2.0,2.0,233.2,0,0,0,1,0,0,1-2yr,0-2 days,Low (1-2),0
